446,25,455,27,465,27,471,28,481,28,491,29,499,30,498,47,489,46,479,45,472,45,463,44,454,44,445,42
410,23,755,23,755,135,410,135
64,29,91,29,138,29,168,29,206,29,255,29,285,29,285,46,255,46,206,46,168,46,138,46,91,46,64,46
343,45,390,45,390,75,343,75
466,48,481,48,481,67,466,67
63,51,91,51,136,49,183,51,217,52,255,51,282,51,283,67,255,67,217,68,182,67,137,65,91,67,63,67
28,76,250,76,250,100,28,100
263,108,298,108,298,127,263,127
257,209,612,122,639,232,284,319
263,157,361,157,361,207,263,207
266,256,393,256,393,276,266,276
413,256,522,256,522,275,413,275
571,256,690,256,690,275,571,275
269,273,704,271,705,299,270,301
266,302,432,302,432,321,266,321
484,303,658,302,658,321,485,322
341,320,475,320,475,346,341,346
268,322,292,322,292,343,268,343
585,322,596,322,596,337,585,337
141,366,246,316,269,365,164,415
85,373,142,373,142,393,85,393
300,406,570,406,570,428,300,428
72,413,207,413,207,448,72,448
299,435,534,430,535,455,300,459
