242,84,252,83,270,82,280,82,294,82,307,82,322,82,322,102,308,102,295,102,280,102,271,102,252,103,242,104
86,121,142,123,133,406,77,404
643,99,701,99,701,412,643,412
67,429,93,429,93,725,67,725
138,431,166,430,171,547,144,548
106,431,136,431,136,828,106,828
211,433,241,433,241,631,211,631
247,429,268,429,268,446,247,446
337,428,395,417,430,593,373,604
405,429,441,429,438,598,402,598
446,429,485,429,485,736,446,736
538,429,577,429,577,875,538,875
247,461,277,461,277,583,247,583
341,455,373,455,373,768,341,768
491,457,526,457,526,735,491,735
309,455,343,455,343,832,309,832
678,521,708,521,705,956,675,956
628,536,665,536,665,935,628,935
138,650,161,650,161,735,138,735
245,663,274,663,276,854,247,855
138,755,168,755,168,828,138,828
447,851,484,851,486,1126,450,1127
106,877,136,877,136,1025,106,1025
178,909,255,909,255,933,178,933
669,1065,693,1065,693,1115,669,1115
