188,43,660,43,660,86,188,86
46,81,197,81,197,113,46,113
246,86,556,86,556,110,246,110
276,131,467,131,467,156,276,156
550,133,608,133,608,153,550,153
708,148,743,169,708,226,674,205
278,168,396,168,396,192,278,192
736,178,758,183,742,265,719,260
278,192,472,192,472,216,278,216
280,226,503,226,503,246,280,246
280,247,452,247,452,266,280,266
716,311,736,313,726,418,707,416
277,322,448,322,448,346,277,346
276,352,458,352,458,375,276,375
497,357,506,359,515,361,522,361,531,361,539,360,548,358,547,370,538,372,531,373,523,374,515,373,505,371,496,369
500,372,546,372,546,386,500,386
278,382,465,382,465,403,278,403
47,400,459,406,458,439,47,433
419,436,446,429,448,438,421,445
368,434,416,437,416,447,368,444
277,436,351,436,351,454,277,454
47,440,222,440,222,481,47,481
333,465,363,463,393,461,429,460,466,463,498,461,532,462,532,482,499,481,466,482,429,480,393,481,363,483,333,485
278,463,320,463,320,478,278,478
