514,38,586,36,587,54,515,56
336,39,366,39,366,52,336,52
80,40,100,41,95,154,76,153
145,42,163,42,163,76,145,76
26,48,80,44,96,305,42,308
108,57,134,57,129,339,103,339
337,61,485,61,485,79,337,79
504,64,561,64,561,80,504,80
337,89,405,89,405,105,337,105
498,90,585,88,586,107,499,109
487,118,594,115,594,132,488,136
338,118,436,118,436,131,338,131
337,144,474,143,474,159,337,160
336,168,505,168,505,186,336,186
338,199,406,201,405,217,338,214
174,240,311,240,311,257,174,257
148,264,357,264,357,283,148,283
323,285,355,285,355,304,323,304
149,305,311,305,311,324,149,324
526,331,577,331,577,361,526,361
