806,48,942,48,942,70,806,70
185,159,327,159,327,183,185,183
516,165,555,165,655,166,717,167,848,169,944,169,983,169,983,193,944,192,848,192,716,190,655,189,555,188,516,188
178,192,316,192,316,214,178,214
482,198,586,201,585,217,481,213
620,202,718,202,718,216,620,216
752,203,992,207,991,221,751,217
484,220,514,220,514,240,484,240
624,222,658,222,658,240,624,240
758,222,850,222,850,242,758,242
174,222,330,224,329,248,173,245
476,248,622,248,622,264,476,264
482,266,636,266,636,290,482,290
476,300,662,300,662,314,476,314
482,316,626,320,625,343,481,340
474,352,662,352,662,366,474,366
1004,356,1108,356,1108,370,1004,370
478,373,846,377,845,400,477,396
1042,382,1112,382,1112,402,1042,402
474,403,742,407,741,422,473,419
876,403,1112,408,1111,424,875,420
480,426,660,426,660,448,480,448
996,430,1118,430,1118,450,996,450
472,458,748,458,748,472,472,472
1038,460,1116,460,1116,474,1038,474
476,480,600,480,600,502,476,502
470,512,736,512,736,528,470,528
768,512,948,512,948,528,768,528
1090,516,1122,516,1122,530,1090,530
782,534,992,534,992,558,782,558
478,535,666,535,666,555,478,555
1056,536,1128,536,1128,558,1056,558
468,568,744,568,744,584,468,584
772,568,1128,568,1128,584,772,584
1020,584,1072,584,1072,638,1020,638
476,589,666,589,666,611,476,611
852,592,1004,592,1004,636,852,636
148,708,1152,708,1152,740,148,740
136,764,1158,764,1158,800,136,800
