187,43,659,43,659,86,187,86
47,83,177,81,177,103,47,105
245,86,555,86,555,110,245,110
48,102,194,102,194,112,48,112
275,131,467,131,467,156,275,156
548,133,607,133,607,153,548,153
701,151,740,166,712,239,672,224
277,168,395,168,395,191,277,191
735,178,758,183,740,265,717,260
277,192,472,192,472,217,277,217
278,226,503,226,503,246,278,246
280,247,451,247,451,266,280,266
716,312,736,314,724,418,705,416
276,322,447,322,447,346,276,346
275,351,457,351,457,375,275,375
496,357,504,359,515,360,521,361,531,361,539,360,548,359,547,371,538,372,531,373,521,374,513,372,504,371,495,369
498,372,546,374,546,388,498,386
276,381,463,381,463,403,276,403
46,401,457,405,457,438,46,433
367,434,415,437,414,447,366,444
277,436,350,436,350,455,277,455
46,442,218,442,218,481,46,481
332,465,362,463,391,461,428,460,461,461,497,461,531,462,531,482,497,481,461,481,428,480,392,481,362,483,332,485
277,463,320,463,320,480,277,480
