38,29,275,31,275,96,38,94
592,33,615,33,615,44,592,44
319,49,543,49,543,74,319,74
173,97,292,96,292,123,174,124
197,123,213,123,226,123,243,124,260,124,275,124,291,125,291,137,275,136,260,136,242,136,226,135,213,136,198,135
495,134,546,132,546,144,496,146
308,134,376,134,376,147,308,147
309,146,428,144,429,166,309,168
495,145,617,145,617,166,495,166
306,169,478,169,478,190,306,190
218,197,296,197,296,213,218,213
203,215,285,215,285,232,203,232
203,236,316,235,316,250,203,252
214,253,232,253,265,253,291,253,323,253,353,253,378,253,378,269,353,269,323,269,290,269,264,269,232,269,214,269
203,278,345,278,345,295,203,295
308,302,547,300,547,317,308,319
203,303,280,301,281,317,203,319
227,325,416,323,416,340,227,342
39,353,202,341,205,380,42,392
227,348,331,348,331,364,227,364
211,373,434,373,434,386,211,386
