465,32,471,31,486,30,500,28,518,29,532,29,541,31,539,43,530,42,518,42,501,41,486,43,472,43,465,44
245,29,287,29,287,260,245,260
205,54,247,54,247,263,205,263
289,56,331,56,331,263,289,263
595,126,618,126,618,238,595,238
556,234,596,234,596,274,556,274
225,274,247,274,247,335,225,335
307,280,327,280,327,340,307,340
265,280,285,280,285,340,265,340
59,314,158,321,154,369,56,363
45,393,162,393,162,1120,45,1120
628,432,655,431,659,547,632,548
379,463,413,463,413,809,379,809
466,543,496,543,496,811,466,811
622,571,654,569,664,700,633,702
662,606,690,606,690,683,662,683
593,617,622,617,622,811,593,811
430,620,457,620,457,809,430,809
336,681,369,681,369,807,336,807
662,714,689,713,691,798,664,799
629,723,653,723,653,791,629,791
675,800,688,800,688,811,675,811
172,824,212,824,212,1128,172,1128
681,913,712,913,712,1049,681,1049
628,937,665,937,662,1095,625,1095
234,1085,341,1089,340,1110,233,1106
