547,28,581,28,581,49,547,49
201,34,222,35,219,93,198,92
34,35,185,35,185,97,34,97
319,60,500,58,500,80,319,81
250,107,381,107,381,130,250,130
247,139,329,139,329,158,247,158
249,166,312,166,312,185,249,185
246,192,439,192,439,229,246,229
237,251,375,251,375,269,237,269
410,251,561,251,561,269,410,269
315,277,362,279,361,294,314,292
423,277,481,279,480,312,422,310
499,277,547,281,546,296,498,292
337,293,391,293,391,311,337,311
512,293,556,293,556,311,512,311
237,320,274,320,274,334,237,334
410,320,455,320,455,334,410,334
337,321,363,321,363,334,337,334
529,329,647,329,647,352,529,352
336,334,397,334,397,354,336,354
238,336,254,336,254,352,238,352
425,337,440,337,440,353,425,353
32,365,362,365,362,401,32,401
424,376,531,376,531,395,424,395
