806,48,942,48,942,70,806,70
186,159,328,162,327,185,185,182
480,163,992,171,991,196,479,188
178,192,316,192,316,216,178,216
482,202,586,202,586,216,482,216
619,204,717,204,717,216,619,216
752,204,992,209,991,223,751,217
484,222,512,222,512,240,484,240
624,222,658,222,658,242,624,242
174,224,330,224,330,248,174,248
755,226,767,225,786,224,801,223,823,225,834,225,850,226,849,243,834,242,821,242,800,240,788,241,767,241,755,243
478,249,622,252,621,265,477,263
484,268,636,268,636,290,484,290
476,299,662,301,661,316,475,313
482,320,626,320,626,342,482,342
474,352,662,352,662,366,474,366
1002,353,1108,356,1107,373,1001,370
478,375,517,375,601,375,653,376,738,378,790,376,829,376,829,399,790,399,738,401,652,399,601,398,517,398,478,398
1042,382,1112,382,1112,404,1042,404
474,406,738,406,738,420,474,420
878,407,1112,410,1111,424,877,421
480,425,660,427,659,450,479,447
996,430,1118,430,1118,452,996,452
472,457,748,461,747,476,471,473
1038,462,1116,462,1116,476,1038,476
476,482,600,482,600,504,476,504
470,513,736,516,735,532,469,529
772,515,948,515,948,529,772,529
1090,518,1122,518,1122,530,1090,530
782,534,992,534,992,558,782,558
478,536,666,536,666,558,478,558
1056,538,1128,538,1128,558,1056,558
468,570,744,570,744,584,468,584
772,566,1128,569,1127,586,771,583
1020,586,1072,586,1072,640,1020,640
476,590,666,590,666,612,476,612
850,596,1003,590,1005,631,852,638
147,710,1151,707,1152,740,148,743
186,764,245,765,455,767,638,768,872,764,988,764,1047,764,1047,799,988,799,872,798,639,802,455,802,245,800,186,799
