113,99,162,85,169,109,120,123
92,106,113,106,113,118,92,118
119,148,168,149,168,160,119,159
46,149,73,150,72,169,45,168
215,150,233,150,233,157,215,157
92,151,103,151,103,159,92,159
174,160,197,160,197,168,174,168
128,160,135,161,141,162,147,161,155,161,161,161,169,160,169,167,161,168,155,168,147,169,141,169,134,168,128,167
118,170,244,170,244,181,118,181
135,182,245,182,245,190,135,190
91,193,291,193,291,203,91,203
125,202,274,202,274,222,125,222
