153,47,374,47,374,103,153,103
483,79,704,79,704,109,483,109
388,128,654,128,654,157,388,157
684,134,881,132,881,156,685,158
187,137,293,137,293,172,187,172
147,147,174,147,174,268,147,268
399,153,589,153,589,177,399,177
756,153,878,153,878,177,756,177
685,160,737,160,737,176,685,176
399,183,532,183,532,209,399,209
399,209,589,209,589,234,399,234
399,258,680,258,680,279,399,279
407,276,446,276,492,276,541,276,599,276,645,276,684,276,684,297,645,297,600,297,541,297,492,297,447,297,408,297
399,310,497,310,497,326,399,326
528,310,650,310,650,326,528,326
391,328,521,329,521,347,391,345
390,360,480,360,480,377,390,377
623,361,715,361,715,380,623,380
391,383,513,383,513,401,391,401
583,390,718,390,718,415,583,415
390,407,515,407,515,425,390,425
390,429,504,429,504,447,390,447
568,438,719,435,720,469,569,472
391,453,504,453,504,471,391,471
141,459,367,459,367,521,141,521
401,496,651,497,651,516,401,515
713,497,740,497,740,513,713,513
