86,123,142,124,133,406,77,404
242,83,252,83,271,81,279,82,292,82,306,82,321,82,320,102,305,102,293,102,281,102,271,102,252,103,242,103
643,99,701,99,701,412,643,412
67,429,93,429,93,725,67,725
106,431,136,431,136,828,106,828
137,431,164,430,171,547,144,548
211,433,241,433,241,631,211,631
244,429,272,428,275,581,247,581
336,429,394,417,431,592,373,605
403,429,438,429,438,598,403,598
446,431,485,431,485,736,446,736
538,429,579,429,576,875,536,875
341,455,371,455,371,766,341,766
489,457,526,457,526,736,489,736
309,455,343,455,343,832,309,832
677,521,708,521,705,956,674,956
628,536,665,536,665,935,628,935
138,650,161,650,161,735,138,735
245,663,275,663,275,855,245,855
138,755,166,754,169,828,140,829
448,851,483,851,483,1126,448,1126
106,875,136,875,136,1025,106,1025
176,909,255,909,255,933,176,933
669,1063,691,1063,691,1113,669,1113
