34,29,266,16,268,55,36,67
546,34,588,34,588,51,546,51
309,37,501,37,501,57,309,57
244,107,311,107,311,121,244,121
392,112,567,110,568,131,392,133
227,124,335,124,335,138,227,138
392,135,565,135,565,155,392,155
227,141,303,141,303,156,227,156
244,161,329,161,329,181,244,181
244,182,318,182,318,201,244,201
245,205,338,205,338,219,245,219
246,220,386,220,386,234,246,234
225,249,570,249,570,271,225,271
339,277,432,277,432,292,339,292
450,276,592,276,592,295,450,295
227,278,301,278,301,292,227,292
226,294,329,294,329,308,226,308
339,294,432,294,432,308,339,308
226,309,331,309,331,323,226,323
464,313,590,313,590,339,464,339
67,325,178,325,178,349,67,349
248,334,301,334,301,347,248,347
239,359,416,359,416,374,239,374
