35,31,618,24,619,64,36,72
569,65,583,61,613,51,633,52,650,54,678,64,696,72,686,89,669,81,646,73,633,71,616,71,588,79,574,84
545,82,647,76,648,102,546,107
281,103,764,102,765,131,281,132
40,111,57,111,57,194,40,194
283,146,395,146,395,166,283,166
282,171,355,171,355,191,282,191
13,222,43,222,43,311,13,311
282,226,523,226,523,247,282,247
295,245,326,245,343,245,383,245,416,245,443,245,465,245,464,268,443,268,416,268,383,268,343,268,326,268,295,268
450,282,517,282,517,300,450,300
283,283,343,283,343,301,283,301
470,293,761,293,761,338,470,338
305,301,406,301,406,320,305,320
283,336,443,336,443,355,283,355
472,336,555,336,555,355,472,355
393,356,449,356,449,374,393,374
307,357,325,357,325,373,307,373
496,357,541,357,541,375,496,375
282,386,417,386,417,405,282,405
283,412,448,412,448,431,283,431
35,413,264,410,265,465,36,468
293,447,506,447,506,465,293,465
