71,55,628,62,628,128,70,121
746,78,948,78,948,114,746,114
750,110,943,110,943,146,750,146
63,123,99,123,99,142,63,142
436,148,1038,148,1038,181,436,181
405,183,568,183,568,219,405,219
386,221,667,219,667,251,386,253
386,255,750,255,750,283,386,283
399,282,449,285,528,285,610,288,684,285,774,285,825,282,825,310,774,313,685,313,610,316,528,313,449,313,399,311
384,350,1136,350,1136,389,384,389
78,390,105,390,105,515,78,515
384,390,703,387,703,427,384,429
851,393,1136,393,1136,429,851,429
386,435,528,435,528,461,386,461
684,436,860,433,860,461,684,463
386,465,594,465,594,493,386,493
682,570,866,570,866,598,682,598
410,571,528,571,528,598,410,598
410,601,585,601,585,628,410,628
682,601,843,601,843,630,682,630
65,626,130,633,242,630,379,650,501,640,568,641,670,631,670,689,568,699,501,698,382,708,240,689,123,691,58,685
721,663,931,663,931,708,721,708
