543,22,690,32,687,77,539,67
236,33,486,33,486,61,236,61
43,40,206,38,206,57,44,60
691,37,803,37,803,96,691,96
521,62,538,62,538,72,521,72
517,74,541,76,557,78,583,77,610,77,625,78,649,79,648,101,624,99,610,99,584,99,556,99,541,98,517,95
343,79,381,79,381,100,343,100
236,121,252,120,285,120,319,119,341,120,373,119,389,120,390,143,373,143,341,144,318,143,286,143,252,144,236,145
240,191,305,191,305,199,240,199
237,203,327,203,327,227,237,227
613,232,659,232,659,240,613,240
237,247,454,247,454,271,237,271
520,250,739,247,739,269,520,273
340,291,647,291,647,314,340,314
262,318,344,318,344,328,262,328
671,318,738,318,738,327,671,327
519,333,737,331,737,355,519,356
237,333,431,333,431,355,237,355
26,397,60,397,60,445,26,445
26,473,692,470,693,496,26,500
25,471,783,471,783,567,25,567
