366,28,548,28,548,56,366,56
3,29,349,34,348,118,2,114
532,68,784,68,784,97,532,97
831,140,866,141,886,140,927,142,966,140,988,141,1024,141,1024,174,989,173,967,173,926,174,885,172,867,173,831,173
731,152,763,152,763,172,731,172
540,161,563,161,563,187,540,187
406,166,510,166,510,188,406,188
886,182,1022,182,1022,206,886,206
728,184,742,183,755,184,772,183,793,185,806,186,816,187,816,207,806,205,791,204,771,202,757,204,741,203,727,204
378,200,537,196,538,223,379,228
886,216,1020,216,1020,240,886,240
731,217,741,217,756,220,782,216,802,219,819,223,829,226,827,245,816,242,799,239,781,236,758,239,739,236,728,237
488,235,512,235,512,260,488,260
344,240,456,240,456,262,344,262
865,247,1022,247,1022,276,865,276
777,252,838,252,838,276,777,276
396,294,566,294,566,321,396,321
358,300,372,300,372,318,358,318
358,324,508,324,508,352,358,352
358,393,673,393,673,420,358,420
393,422,593,422,593,452,393,452
332,520,827,520,827,547,332,547
433,550,611,550,611,577,433,577
361,552,390,552,390,577,361,577
648,552,710,552,710,577,648,577
748,552,816,552,816,577,748,577
4,557,321,582,316,643,0,617
350,603,638,603,638,628,350,628
374,638,576,638,576,672,374,672
657,640,830,640,830,672,657,672
