650,46,1080,46,1080,84,650,84
148,48,580,76,574,176,141,148
378,140,580,140,580,164,378,164
456,170,768,170,768,206,456,206
874,170,998,170,998,204,874,204
460,202,770,202,770,238,460,238
458,246,614,246,614,276,458,276
456,274,744,274,744,304,456,304
456,305,720,305,720,331,456,331
478,330,558,330,558,354,478,354
478,352,872,352,872,380,478,380
456,380,760,380,760,418,456,418
150,424,180,424,180,572,150,572
456,422,760,422,760,458,456,458
456,462,758,462,758,486,456,486
456,486,624,486,624,512,456,512
467,516,597,513,598,537,468,540
450,542,475,542,509,540,536,541,566,539,602,539,632,539,631,561,602,562,567,561,537,563,509,563,475,564,450,565
782,558,864,558,864,608,782,608
456,563,658,563,658,587,456,587
146,593,510,598,509,659,145,653
568,634,796,634,796,656,568,656
928,640,1146,640,1146,668,928,668
628,652,784,652,784,674,628,674
