26,35,42,35,42,713,26,713
46,40,66,40,66,89,46,89
320,36,422,36,422,53,320,53
104,43,153,45,142,270,93,268
66,75,83,75,83,205,66,205
45,228,63,228,63,364,45,364
427,281,478,281,478,517,427,517
92,289,114,288,117,536,94,536
193,287,214,287,214,600,193,600
117,289,138,288,140,419,120,419
142,289,162,288,165,386,145,386
218,287,239,287,238,548,217,547
169,287,189,287,189,510,169,510
241,287,266,287,266,593,241,593
270,286,292,286,292,574,270,574
325,287,350,287,350,422,325,422
296,286,321,286,322,401,297,401
362,314,397,314,397,672,362,672
398,316,422,316,422,665,398,665
44,415,63,415,63,617,44,617
429,535,451,535,449,716,427,715
44,641,63,641,63,768,44,768
