160,166,369,166,369,196,160,196
140,188,160,188,160,197,140,197
190,199,340,199,340,216,190,216
181,224,351,223,351,240,181,242
375,224,509,224,509,242,375,242
38,226,55,226,55,301,38,301
189,249,213,244,229,241,257,241,284,241,304,241,325,241,325,260,305,259,284,260,256,259,230,259,216,262,192,267
192,267,265,267,265,284,192,284
183,284,235,284,235,298,183,298
181,299,293,299,293,315,181,315
190,314,218,314,274,314,303,314,355,314,388,314,416,314,416,330,388,330,355,330,303,330,275,330,218,330,190,330
183,339,238,339,238,353,183,353
181,353,274,351,274,367,181,369
321,356,412,356,412,368,321,368
183,367,274,367,274,383,183,383
215,405,270,401,271,416,216,419
305,403,393,401,393,417,306,419
216,417,392,417,392,433,216,433
62,420,175,420,175,447,62,447
215,438,385,438,385,450,215,450
