51,37,274,26,276,70,53,82
306,50,460,50,460,67,306,67
77,84,134,84,134,97,77,97
196,96,374,94,374,116,196,117
385,99,534,99,534,117,385,117
263,119,367,119,367,137,263,137
385,121,535,119,535,137,386,138
184,138,190,133,199,127,213,126,224,127,236,127,241,129,241,139,236,137,224,137,212,136,201,137,196,142,189,147
185,145,327,144,328,163,185,164
196,164,321,164,321,181,196,181
214,180,372,182,371,201,214,199
214,207,401,207,401,219,214,219
198,210,205,210,205,218,198,218
214,220,370,220,370,234,214,234
351,238,453,237,454,253,352,255
197,244,267,239,268,252,198,257
495,240,536,239,536,252,496,254
198,261,357,259,357,275,198,277
198,284,296,282,296,298,198,299
318,284,421,282,421,298,319,300
477,283,538,283,538,299,477,299
445,287,460,287,460,298,445,298
32,296,430,306,429,333,31,323
476,324,538,324,538,336,476,336
