62,77,629,83,627,221,61,215
1453,213,1596,213,1596,296,1453,296
65,230,466,246,459,403,58,388
471,307,706,307,706,396,471,396
776,312,1043,312,1043,391,776,391
118,394,295,386,299,473,122,482
477,396,1254,402,1253,485,476,479
199,496,679,496,679,566,199,566
62,579,288,579,288,655,62,655
474,579,1445,579,1445,655,474,655
1113,641,1599,641,1599,995,1113,995
59,660,703,660,703,830,59,830
62,838,223,838,223,914,62,914
62,925,633,925,633,1000,62,1000
701,927,930,927,930,997,701,997
