87,78,887,78,887,175,87,175
81,212,609,212,609,275,81,275
612,337,1109,337,1109,403,612,403
1209,337,1643,337,1643,403,1209,403
612,400,1081,400,1081,468,612,468
1212,406,1643,406,1643,468,1212,468
1696,418,1840,418,1840,459,1696,459
609,496,1128,496,1128,553,609,553
612,562,1050,562,1050,609,612,609
612,615,1100,615,1100,665,612,665
100,721,137,721,137,843,100,843
1359,646,1878,646,1878,909,1359,909
612,697,745,688,749,743,616,752
1033,693,1060,694,1081,703,1127,690,1166,689,1203,691,1230,693,1226,747,1199,745,1173,743,1131,744,1091,756,1049,747,1022,746
1034,762,1309,762,1309,818,1034,818
613,760,648,768,679,769,736,779,766,775,828,765,853,759,859,808,834,814,773,824,729,828,681,818,644,817,609,809
768,846,1371,846,1371,896,768,896
84,1028,678,1028,678,1159,84,1159
1656,1093,1812,1093,1812,1140,1656,1140
768,1131,1146,1131,1146,1181,768,1181
1578,1140,1825,1140,1825,1181,1578,1181
