806,46,940,49,939,70,805,67
183,159,325,159,325,183,183,183
478,161,990,168,989,194,477,187
178,192,316,192,316,214,178,214
480,202,586,202,586,216,480,216
620,202,716,202,716,216,620,216
750,203,990,207,989,221,749,217
484,220,512,220,512,240,484,240
624,222,656,222,656,240,624,240
756,222,850,222,850,242,756,242
174,224,330,224,330,248,174,248
478,247,620,250,619,264,477,261
482,266,634,266,634,290,482,290
474,297,660,302,659,318,473,313
480,317,624,317,624,341,480,341
474,352,662,352,662,366,474,366
1002,356,1106,356,1106,370,1002,370
478,373,846,377,845,400,477,396
1040,382,1112,382,1112,402,1040,402
472,403,742,407,741,422,471,419
876,404,1110,406,1109,424,875,421
478,426,660,426,660,448,478,448
996,430,1116,430,1116,450,996,450
470,458,748,458,748,472,470,472
1036,460,1116,460,1116,474,1036,474
476,480,598,480,598,502,476,502
468,511,736,515,735,531,467,527
768,512,948,512,948,528,768,528
1090,516,1120,516,1120,530,1090,530
780,534,990,534,990,558,780,558
476,536,664,536,664,558,476,558
1054,536,1126,536,1126,558,1054,558
466,568,742,568,742,584,466,584
770,565,1126,568,1125,585,769,583
850,596,884,595,911,598,966,592,992,592,1037,587,1078,581,1069,618,1028,624,993,630,967,630,915,636,883,633,849,633
474,589,664,589,664,611,474,611
146,708,1152,708,1152,740,146,740
134,764,1158,764,1158,800,134,800
