285,42,292,42,304,41,317,41,327,41,337,42,346,42,346,52,337,51,326,51,317,51,304,51,292,52,286,52
52,44,110,44,110,54,52,54
302,52,345,52,345,61,302,61
76,55,109,55,109,64,76,64
170,66,346,63,346,77,170,80
222,81,236,81,258,81,282,80,313,81,329,80,348,79,348,90,330,91,313,92,282,91,258,92,237,91,222,92
304,98,347,95,348,108,305,111
290,117,347,117,347,131,290,131
66,120,276,118,276,132,66,135
301,138,347,135,348,147,302,150
206,138,276,137,276,151,206,153
97,140,192,137,192,151,97,154
294,167,347,167,347,179,294,179
262,180,347,179,347,191,262,192
134,197,347,194,347,207,135,211
195,210,347,210,347,228,195,228
64,212,169,212,169,226,64,226
64,230,170,228,170,242,65,244
375,244,490,244,490,259,375,259
224,247,291,247,291,262,224,262
77,252,138,250,138,262,77,264
63,264,95,264,95,278,63,278
208,272,434,269,434,284,208,287
159,286,186,286,246,286,281,285,339,284,390,283,417,282,417,298,390,299,339,300,281,301,247,302,186,302,159,302
