522,35,770,35,770,63,522,63
90,36,469,34,469,82,90,85
323,113,537,112,537,148,323,150
663,163,768,161,769,183,664,186
323,181,546,181,546,211,323,211
663,188,797,188,797,211,663,211
323,224,570,224,570,251,323,251
323,253,414,253,414,282,323,282
324,288,530,288,530,309,324,309
713,302,853,306,852,347,712,344
324,309,597,310,597,334,324,332
323,337,547,337,547,368,323,368
324,374,462,374,462,397,324,397
737,374,837,374,837,395,737,395
112,375,280,381,278,432,110,425
709,452,824,452,824,473,709,473
415,454,488,454,488,476,415,476
557,454,672,454,672,475,557,475
78,472,371,472,371,526,78,526
415,479,686,479,686,502,415,502
756,493,797,493,797,512,756,512
415,513,658,513,658,534,415,534
754,513,869,513,869,533,754,533
293,537,612,537,612,560,293,560
