34,30,618,23,619,65,35,72
568,66,583,61,613,50,634,51,662,57,681,65,699,75,689,92,671,82,657,76,633,70,616,69,588,79,574,84
545,81,647,76,648,100,546,106
281,102,765,102,765,131,281,131
40,110,57,110,57,195,40,195
285,145,393,145,393,166,285,166
282,168,355,168,355,191,282,191
15,223,43,223,43,311,15,311
282,225,523,225,523,246,282,246
295,245,316,245,343,245,384,245,405,245,442,245,468,245,468,268,442,268,405,268,384,268,343,267,316,268,295,268
283,282,343,282,343,300,283,300
450,282,517,282,517,300,450,300
469,296,761,292,761,337,470,340
305,300,406,300,406,318,305,318
283,336,443,336,443,353,283,353
472,336,555,336,555,353,472,353
307,356,325,356,325,372,307,372
393,356,450,356,450,373,393,373
496,356,541,356,541,375,496,375
282,386,417,386,417,405,282,405
35,412,264,409,265,465,36,468
283,412,448,412,448,430,283,430
293,446,506,446,506,465,293,465
