670,499,721,497,736,803,685,806
324,775,390,775,390,826,324,826
393,779,413,776,419,817,399,819
443,775,464,775,464,966,443,966
488,775,515,775,515,876,488,876
515,772,541,772,541,889,515,889
549,772,571,772,571,855,549,855
573,772,621,772,621,900,573,900
289,778,313,778,313,852,289,852
464,778,486,778,486,900,464,900
255,783,276,783,276,1006,255,1006
395,826,425,826,425,980,395,980
345,831,385,831,385,852,345,852
321,831,342,831,342,892,321,892
347,850,366,850,366,889,347,889
597,850,616,850,616,865,597,865
682,860,714,860,714,1123,682,1123
342,903,390,903,390,1033,342,1033
581,974,610,974,610,1213,581,1213
392,996,421,995,424,1216,395,1216
549,998,579,998,579,1208,549,1208
358,1051,387,1051,387,1245,358,1245
302,1070,342,1070,342,1243,302,1243
687,1182,714,1182,714,1240,687,1240
